Timestamp;Age_;Age;Gender_;Gender;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence;comments
27/08/2014 12:22;28|-38;29;M;Male;United States;NY;No;No;No;Never;More than 1000;No;Yes;Yes;Not sure;Yes;Don't know;Don't know;Somewhat easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 12:32;28|-38;29;M;Male;United States;GA;No;No;No;Never;More than 1000;No;Yes;Yes;Yes;No;Yes;Don't know;Don't know;Yes;Yes;No;No;No;No;Don't know;No;NA
27/08/2014 12:37;28|-38;29;F;Female;United States;MD;No;No;No;NA;6-25;No;Yes;Don't know;No;No;Don't know;Don't know;Somewhat easy;Maybe;No;Some of them;No;No;No;Don't know;No;NA
27/08/2014 12:40;28|-38;29;F;Female;United States;MI;No;No;No;NA;100-500;Yes;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;No;Some of them;No;Maybe;Don't know;No;NA
27/08/2014 12:51;28|-38;29;M;male;Mexico;NA;No;No;No;Never;6-25;Yes;Yes;No;No;No;No;No;Don't know;Maybe;Maybe;No;Yes;Maybe;Yes;No;No;NA
27/08/2014 13:09;28|-38;29;F;F;United States;NY;No;No;Yes;Never;500-1000;No;No;Yes;No;No;Don't know;Don't know;Somewhat difficult;Maybe;No;Some of them;No;No;No;Don't know;No;NA
27/08/2014 13:37;28|-38;29;M;Male;United Kingdom;NA;No;No;No;NA;6-25;No;No;No;No;No;No;Yes;Very easy;No;No;Yes;Yes;Maybe;Yes;Yes;No;NA
27/08/2014 13:38;28|-38;29;F;f;United States;NY;No;Yes;Yes;Rarely;500-1000;Yes;No;Yes;Yes;Yes;Don't know;Yes;Don't know;Maybe;No;Some of them;No;Maybe;Yes;Don't know;No;NA
27/08/2014 13:46;28|-38;29;M;Male;Canada;NA;No;No;No;Often;6-25;No;Yes;No;No;No;No;Don't know;Somewhat difficult;Yes;No;No;No;No;Maybe;Don't know;No;NA
27/08/2014 13:53;28|-38;29;M;male;Poland;NA;No;Yes;Yes;Rarely;6-25;No;Yes;No;Yes;No;No;Yes;Very difficult;Maybe;No;Some of them;Some of them;No;Yes;No;No;NA
27/08/2014 14:27;28|-38;29;M;M;United States;NY;No;No;No;NA;100-500;No;No;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;No;No;No;Maybe;Don't know;No;NA
27/08/2014 14:28;28|-38;29;M;male;Latvia;NY;No;No;No;NA;26-100;No;Yes;No;Yes;No;No;Don't know;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 14:28;28|-38;29;M;Male;United States;CA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;No;No;Don't know;Don't know;Don't know;Yes;No;Some of them;Some of them;No;Maybe;No;No;NA
27/08/2014 14:37;28|-38;29;M;m;Romania;NA;No;No;No;NA;6-25;Yes;No;No;Yes;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;No;No;NA
27/08/2014 14:38;28|-38;29;F;F;United States;CA;Yes;No;No;Sometimes;More than 1000;No;Yes;Yes;Not sure;Don't know;No;Don't know;Very easy;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 14:38;28|-38;29;M;male;United States;WA;No;No;No;NA;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;No;I think a lot of our policy is based on a situation that occurred in the past 5 years. A very public mental illness happened with a coworker that unfortunately ended negatively. It was definitely a catalyst to talking about our options but the overall sentiment of it being OK to take time off talk with your supervisors etc. has always been there. It's a great company.
27/08/2014 14:49;28|-38;29;M;Male;Belgium;NA;No;No;No;Often;6-25;No;No;Don't know;No;No;No;Don't know;Don't know;Maybe;No;Yes;Yes;Maybe;Maybe;Don't know;No;In Belgium we have all medical care so perhaps some question are not relevant
27/08/2014 14:58;28|-38;29;M;M;United States;IN;Yes;No;No;NA;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 15:24;28|-38;29;Outro;Nah;United States;CA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;Yes;Yes;No;No;Don't know;Very difficult;Yes;No;Some of them;No;No;Maybe;No;No;NA
27/08/2014 15:25;28|-38;29;M;Male;United States;TX;No;No;No;Never;More than 1000;No;No;Yes;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 15:25;28|-38;29;M;Male;Canada;NA;No;No;Yes;Sometimes;100-500;No;Yes;Don't know;Not sure;Don't know;Don't know;Yes;Somewhat easy;Maybe;No;Some of them;Some of them;No;Maybe;Yes;No;Being in Canada there are several health options that are available to Canadian citizens/perm residents for free so employers may not provide resources because they are available elsewhere. Otherwise good quiz. I hope this benefits everyone who's dealt with mental health issues in the past!
27/08/2014 15:27;28|-38;29;M;male;Germany;NA;No;Yes;Yes;Sometimes;26-100;No;Yes;Don't know;No;No;No;Don't know;Very easy;Maybe;No;Some of them;Some of them;Maybe;Maybe;Don't know;No;NA
27/08/2014 15:43;28|-38;29;M;Male;United States;PA;No;Yes;Yes;Rarely;1-5;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 16:00;28|-38;29;M;Male;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;Don't know;No;Don't know;Don't know;Don't know;Don't know;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 16:13;28|-38;29;M;Male;United States;OH;No;No;No;Sometimes;6-25;No;Yes;Don't know;No;No;No;Don't know;Very difficult;Yes;No;No;No;No;Maybe;No;No;NA
27/08/2014 16:19;28|-38;29;M;male;United States;IL;No;No;Yes;Rarely;6-25;No;Yes;Yes;Yes;No;No;Don't know;Don't know;Maybe;No;Some of them;No;No;Maybe;Don't know;No;NA
27/08/2014 16:53;28|-38;29;M;M;United States;CA;No;No;No;NA;More than 1000;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;No;No;No;Maybe;Don't know;No;NA
27/08/2014 17:33;28|-38;29;M;M;United States;NC;No;No;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;Yes;Yes;Very easy;No;No;No;Some of them;No;No;Yes;No;NA
27/08/2014 18:43;28|-38;29;F;female;Canada;NA;No;No;Yes;Sometimes;1-5;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Yes;No;The family history question needs a don't know option.
27/08/2014 21:05;28|-38;29;M;male;Canada;NA;Yes;No;No;Never;26-100;Yes;Yes;Yes;Yes;No;No;Yes;Very difficult;Yes;No;Some of them;No;No;Yes;No;No;NA
27/08/2014 21:35;28|-38;29;M;Male;Canada;NA;No;No;Yes;Never;More than 1000;No;No;Yes;Not sure;Yes;Yes;Yes;Somewhat difficult;Maybe;No;Some of them;No;No;Maybe;Don't know;Yes;For clarity I work at a casino.
27/08/2014 21:55;28|-38;29;F;f;United States;MI;No;No;No;Never;26-100;No;Yes;Yes;Yes;Yes;No;Yes;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;Yes;NA
27/08/2014 22:06;28|-38;29;M;Male;United States;OH;No;Yes;Yes;Sometimes;26-100;No;Yes;Don't know;No;No;No;No;Somewhat difficult;Yes;No;Some of them;Some of them;No;Maybe;Don't know;No;It has come to interfere with work as life progresses.Between burn out and enduring more of the work and balancing a family. Changes in my mental health have a larger pond to make ripples in.
27/08/2014 22:12;28|-38;29;M;Male;United States;OR;No;Yes;No;Never;100-500;No;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;No;No;Some of them;Yes;No;Maybe;Yes;No;NA
27/08/2014 22:32;28|-38;29;M;Male;United States;CA;No;Yes;No;Often;100-500;No;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 00:02;28|-38;29;M;Male;United States;WA;No;No;No;Rarely;More than 1000;No;Yes;Yes;No;No;No;Don't know;Very easy;Yes;Maybe;Some of them;No;No;No;Don't know;No;NA
28/08/2014 03:29;28|-38;29;F;Female;Australia;NA;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;No;Somewhat difficult;Yes;No;Some of them;Some of them;No;No;No;Yes;NA
28/08/2014 04:09;28|-38;29;M;Male;United Kingdom;NA;No;Yes;Yes;Never;100-500;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;Maybe;No;No;No;No;No;No;NA
28/08/2014 04:30;28|-38;29;M;male;Poland;NA;No;No;No;Rarely;1-5;No;Yes;No;No;No;No;No;Somewhat difficult;No;Maybe;Some of them;No;No;No;Yes;No;NA
28/08/2014 08:39;28|-38;29;F;Female;United States;OH;No;Yes;Yes;Rarely;6-25;No;Yes;Don't know;No;No;No;Don't know;Don't know;Yes;No;No;No;No;No;Don't know;No;NA
28/08/2014 08:40;28|-38;29;M;Male;Germany;NA;Yes;No;No;NA;1-5;No;Yes;No;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;Yes;Yes;Yes;No;NA
28/08/2014 09:09;28|-38;29;F;female;Canada;NA;No;No;Yes;Rarely;More than 1000;Yes;No;Yes;Yes;Yes;Don't know;Yes;Somewhat easy;No;No;No;Yes;No;Maybe;Don't know;No;NA
28/08/2014 09:54;28|-38;29;M;M;Netherlands;NA;No;No;No;Never;1-5;Yes;Yes;No;No;No;No;Yes;Somewhat easy;No;No;Yes;Yes;No;Maybe;Yes;No;NA
28/08/2014 09:57;28|-38;29;M;Male;United States;SC;No;No;No;NA;6-25;No;Yes;No;No;No;Don't know;Don't know;Somewhat difficult;Maybe;Maybe;Some of them;No;No;No;Don't know;No;NA
28/08/2014 10:02;28|-38;29;M;Male;United States;NY;No;No;Yes;Often;26-100;No;Yes;Yes;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No;NA
28/08/2014 10:05;28|-38;29;M;Male;United States;CO;No;No;No;Never;6-25;No;Yes;Yes;Yes;No;Yes;Yes;Don't know;Maybe;No;Some of them;Some of them;No;No;No;No;NA
28/08/2014 10:10;28|-38;29;M;Male;Netherlands;NA;No;Yes;No;NA;6-25;No;Yes;No;No;No;No;Don't know;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;No;NA
28/08/2014 10:16;28|-38;29;M;male;Canada;NA;No;No;No;NA;1-5;Yes;Yes;No;Yes;No;No;Don't know;Somewhat difficult;Maybe;Maybe;Yes;Yes;No;Maybe;Don't know;No;NA
28/08/2014 10:24;28|-38;29;M;Male;United States;MN;No;No;No;NA;More than 1000;No;No;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;No;No;Yes;Yes;No;No;No;No;NA
28/08/2014 10:30;28|-38;29;M;Male;United States;MD;No;No;No;NA;6-25;Yes;Yes;Don't know;Not sure;No;No;Don't know;Very easy;No;No;Yes;Yes;No;No;Don't know;No;NA
28/08/2014 11:26;28|-38;29;F;Female;United States;OR;No;Yes;Yes;Sometimes;26-100;Yes;No;Don't know;No;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Yes;No;Maybe;Don't know;No;NA
28/08/2014 12:53;28|-38;29;M;M;United Kingdom;NA;No;No;No;Rarely;100-500;No;Yes;Don't know;Not sure;No;No;Don't know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Don't know;Yes;NA
28/08/2014 13:39;28|-38;29;M;Male;United States;MD;No;No;No;Never;100-500;No;No;Yes;Yes;Yes;No;Yes;Very easy;Yes;Maybe;Yes;Yes;No;Maybe;Don't know;No;NA
28/08/2014 14:01;28|-38;29;M;Male;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;Don't know;No;No;No;Don't know;Don't know;Maybe;No;Some of them;No;No;Maybe;Don't know;No;NA
28/08/2014 14:02;28|-38;29;M;m;United Kingdom;NA;No;No;Yes;Sometimes;100-500;No;Yes;No;No;No;No;Don't know;Somewhat difficult;No;No;Some of them;Some of them;No;Maybe;No;No;NA
28/08/2014 15:40;28|-38;29;F;female;United Kingdom;NA;No;No;Yes;Rarely;6-25;No;Yes;Don't know;No;No;No;Don't know;Don't know;Maybe;No;Some of them;No;No;Maybe;Don't know;No;NA
28/08/2014 15:48;28|-38;29;M;Male;United States;WI;No;Yes;No;Sometimes;More than 1000;Yes;No;Yes;Yes;No;Yes;Yes;Very easy;Maybe;No;Some of them;No;No;No;Yes;No;NA
28/08/2014 15:50;28|-38;29;M;Male;Sweden;NA;No;No;Yes;Rarely;6-25;No;Yes;No;Yes;No;No;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No;NA
28/08/2014 15:54;28|-38;29;F;F;United States;CA;No;Yes;Yes;Rarely;100-500;No;Yes;Yes;Not sure;Don't know;No;Don't know;Don't know;No;No;Yes;Yes;No;Maybe;Don't know;No;NA
28/08/2014 17:20;28|-38;29;M;M;United States;TX;No;No;No;NA;More than 1000;No;No;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;No;Some of them;No;Maybe;Don't know;No;NA
28/08/2014 17:21;28|-38;29;M;Male;United States;TN;No;Yes;Yes;Sometimes;26-100;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Yes;No;NA
28/08/2014 17:35;28|-38;29;M;m;United States;TN;No;Yes;No;NA;100-500;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 21:24;28|-38;29;M;male;United States;CA;No;No;No;Sometimes;More than 1000;No;Yes;Yes;No;Yes;No;Don't know;Don't know;Yes;Maybe;No;No;No;No;Don't know;No;NA
28/08/2014 21:30;28|-38;29;M;Male;United States;NY;No;No;No;NA;26-100;No;Yes;Yes;Yes;Yes;Yes;Don't know;Somewhat easy;No;No;Some of them;Some of them;Maybe;Maybe;Yes;No;NA
29/08/2014 08:26;28|-38;29;M;Male;Germany;NA;No;No;No;NA;6-25;No;Yes;Don't know;Not sure;No;No;Don't know;Somewhat easy;No;No;Some of them;Yes;Maybe;Yes;Don't know;No;NA
29/08/2014 09:02;28|-38;29;M;Male;United Kingdom;NA;No;No;Yes;Sometimes;6-25;Yes;Yes;No;No;No;No;Don't know;Very easy;No;No;Yes;Yes;No;Yes;Yes;No;NA
29/08/2014 11:22;28|-38;29;F;f;United Kingdom;NA;No;No;Yes;Often;More than 1000;No;No;Yes;Yes;No;No;Don't know;Don't know;Maybe;No;Some of them;No;No;Yes;No;Yes;NA
29/08/2014 11:54;28|-38;29;F;Female;United States;NJ;No;No;Yes;Often;More than 1000;Yes;No;Yes;No;No;No;Don't know;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Don't know;No;NA
29/08/2014 16:07;28|-38;29;M;Male;Netherlands;NA;No;Yes;Yes;Often;1-5;No;Yes;Don't know;Not sure;Don't know;Yes;Don't know;Very difficult;No;Maybe;Yes;Yes;Maybe;No;Yes;No;Autism is a bitch for those living with it and living it. For the past years I've really been working hard to get myself (known) in the community. The people in the community that know can be counted on one hand. In general I'm not telling anyway unless it really matters and it would be a gain in some way or the other. Not because I don't trust the community members close to me but because I don't want to be that guy. And IMHO it doesn't and shouldn't matter but sadly some people are funky about that. Yet sometimes I wan't to tell everyone what I've been through and share my lessons learned.
29/08/2014 20:53;28|-38;29;M;Male;United States;WI;No;No;No;NA;More than 1000;No;No;Don't know;Not sure;Yes;Don't know;Yes;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Yes;No;Though it doesn't affect me (male) good job for making the Gender field a text input instead of a drop down of only two options.
29/08/2014 21:26;28|-38;29;M;Male;United States;NY;No;No;No;NA;6-25;Yes;Yes;Yes;Not sure;No;Yes;Don't know;Don't know;Maybe;No;Some of them;Yes;Maybe;Yes;Don't know;No;NA
30/08/2014 11:48;28|-38;29;M;M;France;NA;No;No;Yes;Often;6-25;No;Yes;Yes;No;No;No;Yes;Somewhat easy;Maybe;Maybe;Yes;Some of them;No;Yes;No;No;NA
01/09/2014 09:15;28|-38;29;M;Male;Sweden;NA;No;No;No;Rarely;More than 1000;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;Maybe;No;No;No;Yes;Don't know;Yes;NA
03/09/2014 13:09;28|-38;29;M;M;United States;NC;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Don't know;Don't know;Yes;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
05/09/2014 14:19;28|-38;29;M;Male;United States;IL;No;Yes;Yes;Sometimes;26-100;No;No;Yes;Yes;Yes;Yes;Don't know;Don't know;Maybe;No;Some of them;No;No;Maybe;Don't know;No;NA
09/09/2014 13:49;28|-38;29;M;Male;United States;IL;No;No;No;NA;More than 1000;No;Yes;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;No;Some of them;Yes;Maybe;Yes;No;No;NA
23/09/2014 20:05;28|-38;29;M;Male;United States;OH;No;No;No;Never;26-100;No;Yes;No;No;No;Don't know;Don't know;Don't know;No;No;Some of them;Yes;No;Yes;No;Yes;NA
21/02/2015 08:56;28|-38;29;M;male;Singapore;NA;No;Yes;Yes;Sometimes;26-100;No;Yes;Don't know;Not sure;No;No;Don't know;Somewhat difficult;Maybe;No;No;No;No;Maybe;No;No;it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
20/08/2015 16:52;28|-38;29;M;male;United States;NC;No;Yes;Yes;Sometimes;100-500;Yes;Yes;Yes;Yes;Yes;No;Yes;Don't know;Yes;No;Some of them;No;No;Maybe;No;No;NA
27/08/2014 11:39;28|-38;30;M;male;United Kingdom;NA;No;Yes;Yes;Sometimes;500-1000;Yes;Yes;Don't know;No;No;No;Yes;Somewhat easy;Maybe;No;Some of them;Yes;No;Yes;Don't know;No;NA
27/08/2014 11:43;28|-38;30;M;Male;United States;IN;No;No;Yes;Sometimes;26-100;No;Yes;Don't know;No;No;No;Don't know;Don't know;No;No;No;No;No;Maybe;Don't know;No;NA
27/08/2014 11:44;28|-38;30;M;male;United States;IL;No;Yes;Yes;Rarely;26-100;No;Yes;Yes;No;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Yes;No;No;Don't know;No;I just started a new job last week hence a lot of don't know's
27/08/2014 12:02;28|-38;30;M;male;Canada;NA;No;No;No;Never;26-100;No;No;No;No;No;No;Don't know;Don't know;No;No;Some of them;Yes;No;No;No;No;NA
27/08/2014 12:18;28|-38;30;M;M;United States;IN;No;No;Yes;Often;1-5;No;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 12:39;28|-38;30;F;Female;United States;PA;No;Yes;No;NA;More than 1000;Yes;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;Maybe;Don't know;No;I'd be more worried about coworkers and workplace culture than the employer--they're probably legally obligated to do some things but reputation among people I work with is something else. For instance I've heard people make snide remarks about men taking paternity leave I don't want to know what they'd say about mental health leave.
27/08/2014 12:40;28|-38;30;M;male;Ireland;NA;No;No;Yes;Rarely;100-500;No;Yes;No;Yes;Yes;Yes;Don't know;Somewhat easy;Yes;No;Some of them;No;No;No;No;Yes;NA
27/08/2014 13:04;28|-38;30;M;M;United States;MA;No;No;Yes;Often;26-100;No;Yes;No;Yes;No;No;Yes;Somewhat easy;Maybe;No;Yes;Yes;No;Maybe;Don't know;No;NA
27/08/2014 13:08;28|-38;30;M;Male;Germany;NA;Yes;No;Yes;Often;6-25;Yes;Yes;Yes;Yes;No;No;Yes;Very difficult;No;No;Some of them;Yes;Maybe;Yes;Yes;No;I tried to answer as good as possible but I am CEO of a company so many questions don't fit very well.Also many of the questions are very US-centric in most systems healthcare is not your employers business.
27/08/2014 13:26;28|-38;30;M;male;Netherlands;NA;No;No;No;NA;26-100;No;Yes;Don't know;No;Don't know;Don't know;Yes;Somewhat easy;No;No;Some of them;Some of them;No;No;Yes;No;NA
27/08/2014 13:52;28|-38;30;M;Male;United States;FL;No;No;Yes;Sometimes;100-500;Yes;Yes;Yes;Yes;No;Yes;Yes;Don't know;No;No;Yes;Yes;Maybe;No;Yes;No;NA
27/08/2014 13:55;28|-38;30;M;Male;Ireland;NA;Yes;No;No;Sometimes;1-5;Yes;Yes;No;No;No;No;Don't know;Somewhat difficult;No;No;Some of them;Some of them;No;Maybe;No;No;NA
27/08/2014 13:56;28|-38;30;M;Male;United States;NJ;No;No;No;NA;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No;NA
27/08/2014 14:13;28|-38;30;M;Male;Switzerland;NA;Yes;No;No;Never;1-5;No;Yes;No;No;No;No;No;Somewhat easy;No;No;Yes;Yes;No;No;Yes;No;NA
27/08/2014 14:18;28|-38;30;F;F;United States;SC;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Don't know;Don't know;Very easy;No;No;Yes;Yes;No;Yes;Yes;No;NA
27/08/2014 14:22;28|-38;30;Outro;queer/she/they;United States;IL;No;Yes;Yes;Rarely;26-100;No;Yes;Yes;Not sure;No;No;Don't know;Somewhat easy;Maybe;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 14:27;28|-38;30;M;male;United States;VT;No;No;No;NA;6-25;No;No;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 14:31;28|-38;30;F;Female;United States;CO;No;No;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Maybe;No;Some of them;No;No;Don't know;No;NA
27/08/2014 14:31;28|-38;30;M;Male;United States;OH;Yes;No;No;Never;1-5;Yes;Yes;No;Yes;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
27/08/2014 14:38;28|-38;30;M;Male;United Kingdom;NA;No;No;Yes;Sometimes;26-100;No;Yes;Don't know;No;No;Don't know;Don't know;Don't know;Yes;Maybe;No;No;No;Maybe;Don't know;No;NA
27/08/2014 14:51;28|-38;30;M;Male;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;No;No;No;Don't know;Don't know;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;No;A co-worker recently had mental health issues and my employer was very reasonable with them I don't know the full story but I do know that he was given ample time off and eased back in to the work place.
27/08/2014 15:28;28|-38;30;F;female;Spain;NA;No;Yes;No;NA;500-1000;No;Yes;No;No;No;No;Don't know;Don't know;Yes;Maybe;No;No;No;No;Don't know;No;NA
27/08/2014 15:31;28|-38;30;M;Male;United States;CA;No;Yes;No;Often;6-25;No;Yes;Don't know;No;No;Don't know;Don't know;Somewhat easy;Maybe;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 15:31;28|-38;30;F;fluid;Germany;NA;No;Yes;Yes;Sometimes;100-500;No;Yes;Don't know;Not sure;No;No;Don't know;Somewhat difficult;No;No;Yes;Yes;Maybe;Maybe;No;No;In Germany your employer doesn't really provide mental health benefits. There's a standard and I get that but I would get the same at any other company in Germany.
27/08/2014 15:54;28|-38;30;M;male;United States;WA;No;Yes;Yes;Often;More than 1000;No;Yes;Yes;Yes;Yes;No;Don't know;Very difficult;Yes;No;Some of them;No;No;No;No;Yes;NA
27/08/2014 16:17;28|-38;30;F;female;United States;NY;No;No;No;NA;100-500;No;Yes;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;No;Some of them;Yes;No;Maybe;Don't know;No;NA
27/08/2014 16:21;28|-38;30;M;Male;United States;CA;Yes;Yes;Yes;Often;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;No;No;Yes;No;NA
27/08/2014 16:22;28|-38;30;M;M;United States;PA;No;No;No;Rarely;100-500;No;No;Don't know;Not sure;No;No;Don't know;Don't know;No;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 18:16;28|-38;30;M;Male;United Kingdom;NA;No;No;No;Never;26-100;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 18:29;28|-38;30;M;male;Germany;NA;No;No;No;Often;26-100;No;Yes;No;No;Don't know;No;Don't know;Somewhat easy;Maybe;No;Some of them;Some of them;Maybe;Yes;Don't know;No;NA
27/08/2014 22:55;28|-38;30;F;cis-female/femme;United States;WI;Yes;Yes;Yes;Often;1-5;Yes;No;No;Yes;No;Yes;Yes;Somewhat difficult;No;No;Yes;Yes;No;No;Yes;No;Because I'm self-employed and the only person in my organization I would have liked a not applicable option. I don't want my answers to be misleading.
27/08/2014 23:59;28|-38;30;M;Male;Singapore;NA;No;No;No;Sometimes;26-100;No;Yes;Don't know;Not sure;No;No;Don't know;Somewhat easy;Maybe;No;Some of them;No;No;Yes;No;Yes;NA
