Timestamp;Age_;Age;Gender_;Gender;Continent_;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence
27/08/2014 16:00;28|-38;29;M;Male;Europe;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;Don t know;No;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
27/08/2014 16:13;28|-38;29;M;Male;North America;United States;OH;No;No;No;Sometimes;6-25;No;Yes;Don t know;No;No;No;Don t know;Very difficult;Yes;No;No;No;No;Maybe;No;No
27/08/2014 16:19;28|-38;29;M;male;North America;United States;IL;No;No;Yes;Rarely;6-25;No;Yes;Yes;Yes;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Don t know;No
27/08/2014 16:53;28|-38;29;M;M;North America;United States;CA;No;No;No;NA;More than 1000;No;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;No;No;No;No;Maybe;Don t know;No
27/08/2014 17:33;28|-38;29;M;M;North America;United States;NC;No;No;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;Yes;Yes;Very easy;No;No;No;Some of them;No;No;Yes;No
27/08/2014 18:43;28|-38;29;F;female;North America;Canada;NA;No;No;Yes;Sometimes;1-5;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Yes;No
27/08/2014 21:05;28|-38;29;M;male;North America;Canada;NA;Yes;No;No;Never;26-100;Yes;Yes;Yes;Yes;No;No;Yes;Very difficult;Yes;No;Some of them;No;No;Yes;No;No
27/08/2014 21:35;28|-38;29;M;Male;North America;Canada;NA;No;No;Yes;Never;More than 1000;No;No;Yes;Not sure;Yes;Yes;Yes;Somewhat difficult;Maybe;No;Some of them;No;No;Maybe;Don t know;Yes
27/08/2014 21:55;28|-38;29;F;f;North America;United States;MI;No;No;No;Never;26-100;No;Yes;Yes;Yes;Yes;No;Yes;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;Yes
27/08/2014 22:06;28|-38;29;M;Male;North America;United States;OH;No;Yes;Yes;Sometimes;26-100;No;Yes;Don t know;No;No;No;No;Somewhat difficult;Yes;No;Some of them;Some of them;No;Maybe;Don t know;No
27/08/2014 22:12;28|-38;29;M;Male;North America;United States;OR;No;Yes;No;Never;100-500;No;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;No;No;Some of them;Yes;No;Maybe;Yes;No
27/08/2014 22:32;28|-38;29;M;Male;North America;United States;CA;No;Yes;No;Often;100-500;No;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 00:02;28|-38;29;M;Male;North America;United States;WA;No;No;No;Rarely;More than 1000;No;Yes;Yes;No;No;No;Don t know;Very easy;Yes;Maybe;Some of them;No;No;No;Don t know;No
28/08/2014 03:29;28|-38;29;F;Female;Australia;Australia;NA;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;No;Somewhat difficult;Yes;No;Some of them;Some of them;No;No;No;Yes
28/08/2014 04:09;28|-38;29;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Never;100-500;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;Maybe;No;No;No;No;No;No
28/08/2014 04:30;28|-38;29;M;male;Europe;Poland;NA;No;No;No;Rarely;1-5;No;Yes;No;No;No;No;No;Somewhat difficult;No;Maybe;Some of them;No;No;No;Yes;No
28/08/2014 08:39;28|-38;29;F;Female;North America;United States;OH;No;Yes;Yes;Rarely;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;Yes;No;No;No;No;No;Don t know;No
28/08/2014 08:40;28|-38;29;M;Male;Europe;Germany;NA;Yes;No;No;NA;1-5;No;Yes;No;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;Yes;Yes;Yes;No
28/08/2014 09:09;28|-38;29;F;female;North America;Canada;NA;No;No;Yes;Rarely;More than 1000;Yes;No;Yes;Yes;Yes;Don t know;Yes;Somewhat easy;No;No;No;Yes;No;Maybe;Don t know;No
28/08/2014 09:54;28|-38;29;M;M;Europe;Netherlands;NA;No;No;No;Never;1-5;Yes;Yes;No;No;No;No;Yes;Somewhat easy;No;No;Yes;Yes;No;Maybe;Yes;No
28/08/2014 09:57;28|-38;29;M;Male;North America;United States;SC;No;No;No;NA;6-25;No;Yes;No;No;No;Don t know;Don t know;Somewhat difficult;Maybe;Maybe;Some of them;No;No;No;Don t know;No
28/08/2014 10:02;28|-38;29;M;Male;North America;United States;NY;No;No;Yes;Often;26-100;No;Yes;Yes;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
28/08/2014 10:05;28|-38;29;M;Male;North America;United States;CO;No;No;No;Never;6-25;No;Yes;Yes;Yes;No;Yes;Yes;Don t know;Maybe;No;Some of them;Some of them;No;No;No;No
28/08/2014 10:10;28|-38;29;M;Male;Europe;Netherlands;NA;No;Yes;No;NA;6-25;No;Yes;No;No;No;No;Don t know;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;No
28/08/2014 10:16;28|-38;29;M;male;North America;Canada;NA;No;No;No;NA;1-5;Yes;Yes;No;Yes;No;No;Don t know;Somewhat difficult;Maybe;Maybe;Yes;Yes;No;Maybe;Don t know;No
28/08/2014 10:24;28|-38;29;M;Male;North America;United States;MN;No;No;No;NA;More than 1000;No;No;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;Yes;Yes;No;No;No;No
28/08/2014 10:30;28|-38;29;M;Male;North America;United States;MD;No;No;No;NA;6-25;Yes;Yes;Don t know;Not sure;No;No;Don t know;Very easy;No;No;Yes;Yes;No;No;Don t know;No
28/08/2014 11:26;28|-38;29;F;Female;North America;United States;OR;No;Yes;Yes;Sometimes;26-100;Yes;No;Don t know;No;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;Maybe;Don t know;No
28/08/2014 12:53;28|-38;29;M;M;Europe;United Kingdom;NA;No;No;No;Rarely;100-500;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Don t know;Yes
28/08/2014 13:39;28|-38;29;M;Male;North America;United States;MD;No;No;No;Never;100-500;No;No;Yes;Yes;Yes;No;Yes;Very easy;Yes;Maybe;Yes;Yes;No;Maybe;Don t know;No
28/08/2014 14:01;28|-38;29;M;Male;Europe;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Don t know;No
28/08/2014 14:02;28|-38;29;M;m;Europe;United Kingdom;NA;No;No;Yes;Sometimes;100-500;No;Yes;No;No;No;No;Don t know;Somewhat difficult;No;No;Some of them;Some of them;No;Maybe;No;No
28/08/2014 15:40;28|-38;29;F;female;Europe;United Kingdom;NA;No;No;Yes;Rarely;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Don t know;No
28/08/2014 15:48;28|-38;29;M;Male;North America;United States;WI;No;Yes;No;Sometimes;More than 1000;Yes;No;Yes;Yes;No;Yes;Yes;Very easy;Maybe;No;Some of them;No;No;No;Yes;No
28/08/2014 15:50;28|-38;29;M;Male;Europe;Sweden;NA;No;No;Yes;Rarely;6-25;No;Yes;No;Yes;No;No;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No
28/08/2014 15:54;28|-38;29;F;F;North America;United States;CA;No;Yes;Yes;Rarely;100-500;No;Yes;Yes;Not sure;Don t know;No;Don t know;Don t know;No;No;Yes;Yes;No;Maybe;Don t know;No
28/08/2014 17:20;28|-38;29;M;M;North America;United States;TX;No;No;No;NA;More than 1000;No;No;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;No;No;Some of them;No;Maybe;Don t know;No
28/08/2014 17:21;28|-38;29;M;Male;North America;United States;TN;No;Yes;Yes;Sometimes;26-100;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Yes;No
28/08/2014 17:35;28|-38;29;M;m;North America;United States;TN;No;Yes;No;NA;100-500;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 21:24;28|-38;29;M;male;North America;United States;CA;No;No;No;Sometimes;More than 1000;No;Yes;Yes;No;Yes;No;Don t know;Don t know;Yes;Maybe;No;No;No;No;Don t know;No
28/08/2014 21:30;28|-38;29;M;Male;North America;United States;NY;No;No;No;NA;26-100;No;Yes;Yes;Yes;Yes;Yes;Don t know;Somewhat easy;No;No;Some of them;Some of them;Maybe;Maybe;Yes;No
29/08/2014 08:26;28|-38;29;M;Male;Europe;Germany;NA;No;No;No;NA;6-25;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat easy;No;No;Some of them;Yes;Maybe;Yes;Don t know;No
29/08/2014 09:02;28|-38;29;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;6-25;Yes;Yes;No;No;No;No;Don t know;Very easy;No;No;Yes;Yes;No;Yes;Yes;No
29/08/2014 11:22;28|-38;29;F;f;Europe;United Kingdom;NA;No;No;Yes;Often;More than 1000;No;No;Yes;Yes;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Yes;No;Yes
29/08/2014 11:54;28|-38;29;F;Female;North America;United States;NJ;No;No;Yes;Often;More than 1000;Yes;No;Yes;No;No;No;Don t know;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Don t know;No
29/08/2014 16:07;28|-38;29;M;Male;Europe;Netherlands;NA;No;Yes;Yes;Often;1-5;No;Yes;Don t know;Not sure;Don t know;Yes;Don t know;Very difficult;No;Maybe;Yes;Yes;Maybe;No;Yes;No
29/08/2014 20:53;28|-38;29;M;Male;North America;United States;WI;No;No;No;NA;More than 1000;No;No;Don t know;Not sure;Yes;Don t know;Yes;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Yes;No
29/08/2014 21:26;28|-38;29;M;Male;North America;United States;NY;No;No;No;NA;6-25;Yes;Yes;Yes;Not sure;No;Yes;Don t know;Don t know;Maybe;No;Some of them;Yes;Maybe;Yes;Don t know;No
30/08/2014 11:48;28|-38;29;M;M;Europe;France;NA;No;No;Yes;Often;6-25;No;Yes;Yes;No;No;No;Yes;Somewhat easy;Maybe;Maybe;Yes;Some of them;No;Yes;No;No
01/09/2014 09:15;28|-38;29;M;Male;Europe;Sweden;NA;No;No;No;Rarely;More than 1000;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;Maybe;No;No;No;Yes;Don t know;Yes
03/09/2014 13:09;28|-38;29;M;M;North America;United States;NC;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Don t know;Don t know;Yes;No;Some of them;Some of them;No;Maybe;Don t know;No
05/09/2014 14:19;28|-38;29;M;Male;North America;United States;IL;No;Yes;Yes;Sometimes;26-100;No;No;Yes;Yes;Yes;Yes;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Don t know;No
09/09/2014 13:49;28|-38;29;M;Male;North America;United States;IL;No;No;No;NA;More than 1000;No;Yes;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;Yes;Maybe;Yes;No;No
23/09/2014 20:05;28|-38;29;M;Male;North America;United States;OH;No;No;No;Never;26-100;No;Yes;No;No;No;Don t know;Don t know;Don t know;No;No;Some of them;Yes;No;Yes;No;Yes
21/02/2015 08:56;28|-38;29;M;male;Asia;Singapore;NA;No;Yes;Yes;Sometimes;26-100;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat difficult;Maybe;No;No;No;No;Maybe;No;No
20/08/2015 16:52;28|-38;29;M;male;North America;United States;NC;No;Yes;Yes;Sometimes;100-500;Yes;Yes;Yes;Yes;Yes;No;Yes;Don t know;Yes;No;Some of them;No;No;Maybe;No;No
27/08/2014 11:39;28|-38;30;M;male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;500-1000;Yes;Yes;Don t know;No;No;No;Yes;Somewhat easy;Maybe;No;Some of them;Yes;No;Yes;Don t know;No
27/08/2014 11:43;28|-38;30;M;Male;North America;United States;IN;No;No;Yes;Sometimes;26-100;No;Yes;Don t know;No;No;No;Don t know;Don t know;No;No;No;No;No;Maybe;Don t know;No
27/08/2014 11:44;28|-38;30;M;male;North America;United States;IL;No;Yes;Yes;Rarely;26-100;No;Yes;Yes;No;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 12:02;28|-38;30;M;male;North America;Canada;NA;No;No;No;Never;26-100;No;No;No;No;No;No;Don t know;Don t know;No;No;Some of them;Yes;No;No;No;No
27/08/2014 12:18;28|-38;30;M;M;North America;United States;IN;No;No;Yes;Often;1-5;No;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
27/08/2014 12:39;28|-38;30;F;Female;North America;United States;PA;No;Yes;No;NA;More than 1000;Yes;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;Maybe;Don t know;No
27/08/2014 12:40;28|-38;30;M;male;Europe;Ireland;NA;No;No;Yes;Rarely;100-500;No;Yes;No;Yes;Yes;Yes;Don t know;Somewhat easy;Yes;No;Some of them;No;No;No;No;Yes
27/08/2014 13:04;28|-38;30;M;M;North America;United States;MA;No;No;Yes;Often;26-100;No;Yes;No;Yes;No;No;Yes;Somewhat easy;Maybe;No;Yes;Yes;No;Maybe;Don t know;No
27/08/2014 13:08;28|-38;30;M;Male;Europe;Germany;NA;Yes;No;Yes;Often;6-25;Yes;Yes;Yes;Yes;No;No;Yes;Very difficult;No;No;Some of them;Yes;Maybe;Yes;Yes;No
27/08/2014 13:26;28|-38;30;M;male;Europe;Netherlands;NA;No;No;No;NA;26-100;No;Yes;Don t know;No;Don t know;Don t know;Yes;Somewhat easy;No;No;Some of them;Some of them;No;No;Yes;No
27/08/2014 13:52;28|-38;30;M;Male;North America;United States;FL;No;No;Yes;Sometimes;100-500;Yes;Yes;Yes;Yes;No;Yes;Yes;Don t know;No;No;Yes;Yes;Maybe;No;Yes;No
27/08/2014 13:55;28|-38;30;M;Male;Europe;Ireland;NA;Yes;No;No;Sometimes;1-5;Yes;Yes;No;No;No;No;Don t know;Somewhat difficult;No;No;Some of them;Some of them;No;Maybe;No;No
27/08/2014 13:56;28|-38;30;M;Male;North America;United States;NJ;No;No;No;NA;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No
27/08/2014 14:13;28|-38;30;M;Male;Europe;Switzerland;NA;Yes;No;No;Never;1-5;No;Yes;No;No;No;No;No;Somewhat easy;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 14:18;28|-38;30;F;F;North America;United States;SC;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Don t know;Don t know;Very easy;No;No;Yes;Yes;No;Yes;Yes;No
27/08/2014 14:22;28|-38;30;Outro;queer/she/they;North America;United States;IL;No;Yes;Yes;Rarely;26-100;No;Yes;Yes;Not sure;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 14:27;28|-38;30;M;male;North America;United States;VT;No;No;No;NA;6-25;No;No;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;No;Don t know;No
27/08/2014 14:31;28|-38;30;F;Female;North America;United States;CO;No;No;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Maybe;No;Some of them;No;No;Don t know;No
27/08/2014 14:31;28|-38;30;M;Male;North America;United States;OH;Yes;No;No;Never;1-5;Yes;Yes;No;Yes;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;No
27/08/2014 14:38;28|-38;30;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;26-100;No;Yes;Don t know;No;No;Don t know;Don t know;Don t know;Yes;Maybe;No;No;No;Maybe;Don t know;No
27/08/2014 14:51;28|-38;30;M;Male;Europe;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;No;No;No;Don t know;Don t know;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;No
27/08/2014 15:28;28|-38;30;F;female;Europe;Spain;NA;No;Yes;No;NA;500-1000;No;Yes;No;No;No;No;Don t know;Don t know;Yes;Maybe;No;No;No;No;Don t know;No
27/08/2014 15:31;28|-38;30;M;Male;North America;United States;CA;No;Yes;No;Often;6-25;No;Yes;Don t know;No;No;Don t know;Don t know;Somewhat easy;Maybe;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 15:31;28|-38;30;F;fluid;Europe;Germany;NA;No;Yes;Yes;Sometimes;100-500;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat difficult;No;No;Yes;Yes;Maybe;Maybe;No;No
27/08/2014 15:54;28|-38;30;M;male;North America;United States;WA;No;Yes;Yes;Often;More than 1000;No;Yes;Yes;Yes;Yes;No;Don t know;Very difficult;Yes;No;Some of them;No;No;No;No;Yes
27/08/2014 16:17;28|-38;30;F;female;North America;United States;NY;No;No;No;NA;100-500;No;Yes;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;Yes;No;Maybe;Don t know;No
27/08/2014 16:21;28|-38;30;M;Male;North America;United States;CA;Yes;Yes;Yes;Often;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 16:22;28|-38;30;M;M;North America;United States;PA;No;No;No;Rarely;100-500;No;No;Don t know;Not sure;No;No;Don t know;Don t know;No;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 18:16;28|-38;30;M;Male;Europe;United Kingdom;NA;No;No;No;Never;26-100;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
27/08/2014 18:29;28|-38;30;M;male;Europe;Germany;NA;No;No;No;Often;26-100;No;Yes;No;No;Don t know;No;Don t know;Somewhat easy;Maybe;No;Some of them;Some of them;Maybe;Yes;Don t know;No
27/08/2014 22:55;28|-38;30;F;cis-female/femme;North America;United States;WI;Yes;Yes;Yes;Often;1-5;Yes;No;No;Yes;No;Yes;Yes;Somewhat difficult;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 23:59;28|-38;30;M;Male;Asia;Singapore;NA;No;No;No;Sometimes;26-100;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;No;No;Yes;No;Yes
28/08/2014 00:05;28|-38;30;M;Male;North America;United States;GA;Yes;No;Yes;Often;6-25;Yes;Yes;No;Not sure;No;Yes;Don t know;Somewhat difficult;No;No;Yes;Yes;No;Maybe;Yes;No
28/08/2014 03:06;28|-38;30;M;Male;Europe;United Kingdom;NA;No;No;Yes;Often;26-100;No;Yes;No;No;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Yes;No
28/08/2014 03:52;28|-38;30;M;Male;Australia;Australia;NA;No;No;No;Sometimes;26-100;No;Yes;No;No;No;No;Don t know;Very easy;No;No;Some of them;Some of them;No;No;Don t know;No
28/08/2014 04:37;28|-38;30;M;M;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Don t know;Yes;Don t know;Maybe;No;Some of them;Yes;No;Yes;Yes;No
28/08/2014 06:05;28|-38;30;M;Male;Europe;Italy;NA;No;No;No;Sometimes;More than 1000;No;No;Don t know;No;No;No;Yes;Very easy;No;No;Some of them;Some of them;No;No;Don t know;No
28/08/2014 06:10;28|-38;30;M;Male;Europe;Ireland;NA;No;No;Yes;Sometimes;26-100;Yes;Yes;No;No;Don t know;No;Don t know;Very difficult;Maybe;Maybe;Some of them;No;No;No;No;No
28/08/2014 09:54;28|-38;30;M;m;Europe;Germany;NA;No;No;No;NA;26-100;No;Yes;Don t know;No;No;Don t know;Yes;Somewhat easy;No;No;Some of them;No;Maybe;Maybe;Don t know;No
28/08/2014 09:57;28|-38;30;M;M;North America;United States;FL;No;No;No;NA;100-500;No;No;Yes;No;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 10:04;28|-38;30;M;male;North America;United States;TN;No;Yes;No;Never;100-500;No;Yes;Don t know;No;No;Don t know;Don t know;Very easy;No;No;Some of them;Yes;No;Maybe;Don t know;No
28/08/2014 10:15;28|-38;30;M;male;North America;Canada;NA;No;Yes;Yes;Sometimes;More than 1000;No;No;Don t know;No;No;No;No;Very difficult;Yes;No;Some of them;No;No;Yes;No;Yes
28/08/2014 10:22;28|-38;30;M;Male;Europe;Switzerland;NA;No;Yes;Yes;Sometimes;26-100;No;Yes;Don t know;No;No;No;No;Very difficult;Yes;Yes;No;No;No;No;No;No
28/08/2014 11:07;28|-38;30;M;Male;North America;United States;TX;Yes;No;Yes;Sometimes;26-100;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Some of them;No;Yes;Don t know;No
28/08/2014 13:41;28|-38;30;F;Female;North America;United States;CA;No;No;No;NA;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;No;No;No;Yes;No
28/08/2014 17:19;28|-38;30;M;m;North America;United States;CA;Yes;Yes;Yes;Sometimes;6-25;Yes;Yes;Don t know;Not sure;No;Don t know;Don t know;Very difficult;Yes;No;No;No;No;Maybe;Don t know;No
28/08/2014 17:22;28|-38;30;M;Mail;North America;United States;GA;No;No;No;Never;26-100;Yes;Yes;Yes;Yes;Don t know;Don t know;Yes;Very easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
28/08/2014 17:36;28|-38;30;M;Male;North America;United States;TN;No;Yes;No;Never;100-500;No;Yes;Yes;No;Don t know;Yes;Don t know;Very difficult;Yes;Yes;Some of them;No;Maybe;Maybe;No;No
28/08/2014 18:01;28|-38;30;M;Male;North America;United States;OK;No;No;No;NA;More than 1000;Yes;Yes;Yes;No;Yes;Yes;Don t know;Don t know;Yes;Maybe;No;No;No;No;Don t know;No
28/08/2014 19:03;28|-38;30;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;26-100;No;Yes;No;No;No;No;Don t know;Somewhat difficult;Yes;Maybe;Some of them;No;No;Maybe;No;No
28/08/2014 19:04;28|-38;30;M;Male;North America;United States;PA;Yes;No;No;Never;1-5;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don t know;No
29/08/2014 03:02;28|-38;30;M;male;North America;United States;WA;No;Yes;No;Never;More than 1000;No;No;Don t know;No;No;Don t know;Don t know;Don t know;Yes;Maybe;No;No;No;No;No;No
29/08/2014 07:21;28|-38;30;M;Male;Europe;United Kingdom;NA;Yes;No;Yes;Sometimes;6-25;No;Yes;No;Yes;No;No;No;Very difficult;Yes;Yes;No;No;No;No;Yes;Yes
29/08/2014 09:14;28|-38;30;F;Female;North America;United States;IL;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Don t know;Yes;Very easy;No;No;Some of them;No;No;No;Yes;No
29/08/2014 09:59;28|-38;30;M;Male;North America;United States;CA;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Yes;No;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Don t know;No
29/08/2014 10:06;28|-38;30;F;Female;North America;United States;GA;No;Yes;Yes;Sometimes;500-1000;No;No;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;No;No;Yes
29/08/2014 16:17;28|-38;30;F;Female;North America;United States;TN;No;Yes;Yes;Often;More than 1000;No;No;Yes;No;No;No;Don t know;Somewhat difficult;Yes;No;No;No;No;Maybe;No;No
30/08/2014 06:48;28|-38;30;M;Male;India;India;NA;No;No;No;Often;6-25;No;Yes;No;No;No;No;No;Very easy;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don t know;No
02/09/2014 20:57;28|-38;30;M;m;North America;United States;MN;No;Yes;Yes;Rarely;6-25;No;Yes;No;Yes;No;No;Don t know;Don t know;No;No;No;No;No;No;Don t know;No
11/09/2014 17:00;28|-38;30;M;Male;North America;United States;IL;No;No;No;NA;More than 1000;No;No;Yes;No;Yes;Yes;Don t know;Don t know;Yes;Maybe;No;No;No;No;Don t know;No
04/04/2015 11:22;28|-38;30;M;male;Europe;Netherlands;NA;No;No;No;Sometimes;500-1000;No;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Yes;Yes;Maybe;Yes;Don t know;No
22/07/2015 18:57;28|-38;30;M;M;North America;United States;CA;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Don t know;No;Yes;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
27/07/2015 23:25;28|-38;30;M;Male;North America;United States;CA;Yes;Yes;Yes;Often;26-100;No;Yes;Yes;Not sure;Yes;Yes;Don t know;Don t know;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
27/08/2014 11:29;28|-38;31;M;Male;Europe;United Kingdom;NA;NA;Yes;Yes;Often;26-100;No;Yes;No;Yes;No;No;No;Somewhat difficult;Yes;Yes;Some of them;No;Maybe;Maybe;No;Yes
27/08/2014 11:30;28|-38;31;M;Male;North America;United States;TX;NA;No;No;Never;100-500;Yes;Yes;Yes;No;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Yes;Yes;Yes;Don t know;No
27/08/2014 11:32;28|-38;31;M;Male;North America;United States;OH;NA;No;Yes;Sometimes;6-25;Yes;Yes;Don t know;No;No;No;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 11:35;28|-38;31;M;male;North America;United States;NC;Yes;No;No;Never;1-5;Yes;Yes;No;No;No;No;Yes;Somewhat difficult;No;No;Some of them;Some of them;No;Maybe;Yes;No
27/08/2014 11:38;28|-38;31;M;Male;North America;United States;PA;Yes;Yes;No;Rarely;1-5;Yes;Yes;No;Yes;No;No;Don t know;Somewhat difficult;Yes;No;No;No;No;No;No;Yes
27/08/2014 11:45;28|-38;31;M;M;North America;United States;NA;No;No;No;NA;100-500;Yes;Yes;Don t know;No;Don t know;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don t know;No
27/08/2014 11:52;28|-38;31;F;Female;North America;United States;NM;No;No;No;NA;26-100;Yes;No;Don t know;No;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Don t know;No
